url,label
last.fm/music/Grenadine,0
i90.atmos.washington.edu/roadview/i90/,0
http://192.154.228.190/lmaoWTF/loligang.arm6,1
filmsdefrance.com/FDF_La_Fessee_1937_rev.html,0
http://42.230.51.38:58216/Mozi.m,1
http://www.danceineducation.com/web/index.php?option=com_content&view=section&id=6&Itemid=58&lang=en,1
vacantirandazzo.com/vacanti_about.htm,0
primetimeglobal.com/Airport-Limousine-Airport-transfer-list-Page-12.html,0
funnyordie.com/videos/53aafe8a2a/jon-caparulo-talks-basketball,0
people.csail.mit.edu/rivest/,1
http://5.238.110.62:15238/.i,1
bloomfield-iowa.apartmenthomeliving.com/,0
http://www.nubiafarias.com/v1/index.php?option=com_content&view=article&id=1:institucional&catid=1:nubia-farias&Itemid=9,1
www.karkhanisgroup.com/consulting/,1
doctoroogle.com/115507-houston-periodontist-dr-james-jeffries,0
lonelyplanet.com/benin/cotonou,0
en.wikipedia.org/wiki/Tour_KPMG,0
stonefachaleta.com,1
dnsw.info/afcu.org,0
pbchistoryonline.org/page/frank-malcolm-cunningham-sr,0
tvguide.com/celebrities/don-ferguson/194761,0
horiwood.com/2011/11/13/shane-cameron-and-monty-betham-are-match-fit-for-fierce-boxing-bout/,0
www.h-net.msu.edu/~business/bhcweb/publications/BEHprint/v019/p0213-p0222.pdf,1
http://mic.com/articles/115730/iwish-my-teacher-knew-reveals-the-heartbreaking-struggles-of-schoolchildren,0
burbler.com/hey-say-jump-mayonaka-shadow-boy-lyrics.html,0
hockeysfuture.com/articles/6703/sidney_crosbys_rookie_season_part2_records_and_landmarks/,0
rosslillistonewoodenboat.blogspot.com/,0
ncigs.org/obituaries/masoncity/2010/may21to25.htm,0
fangraphs.com/statss.aspx?playerid=1005649&position=P,0
http://www.job.ph/index.php?option=com_jobs&task=detail_job&id=87:hr-manager&Itemid=2,1
tubekitty.com/search/?q=Czech&kwid=5822&c=1,0
vitors1.tripod.com/constru/,1
marie-lascu.suite101.com/album-review-melora-a-la-basilica-a97483,0
realscreen.com/2011/09/08/cineflix-rebrands-distribution-arm-inks-pre-mip-deals/,0
azchords.com/p/planetsmashers-tabs-12218.html,0
brainyhistory.com/topics/a/army.html,0
zcets.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0
kevchino.com/review/wolf-parade/at-mount-zoomer/1547,0
http://windows.microsoft.com/en-US/windows/downloads/windows-media-player/personalize,1
http://slashdot.org/submission/4427371/assange-loses-appeal-to-dismiss-arrest-warrant,0
peoplesrepublicofcork.com/forums/archive/index.php/t-108932.html,0
http://www.60882222.cn/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,1
https://syed-brother.com/wp-content/themes/danfe/wtpjgcfp/EmploymentVerification_193836_05072020.zip,1
ebay.com/sch/i.html?_nkw=carette&_frs=1&_trksid=p3286.c0.m359,0
youtube.com/watch?v=hekL0DCUxpk,0
yelp.com/biz/sakura-akron,0
unitycouncil.org/fruitvale/index.htm,0
fantasiafestival.com/2007/en/films/spotlight.php?id=16,0
xvideos.com/?k=christina+aguilera+dirrty+completely+uncut,0
lro7.com/radio/The_Breeze_1071,0
linkedin.com/pub/dir/+/Van+Houtte,0
enotes.com/topic/University_of_Pretoria,0
number-finder.info/area-code/908-NJ-NEW_JERSEY,0
enotes.com/topic/Ned_Kelly,0
archives.mainegenealogy.net/2006/06/belfast-deaths-1896-1900.html,0
lentemaniapty.com,1
http://www.gallacher-sons.co.uk/index.php?view=detail&id=27&option=com_joomgallery&Itemid=57,1
sirkenrobinson.com/skr/out-of-our-minds,0
last.fm/music/Chick+Corea,0
kffl.com/team/54/mlb,0
discogs.com/label/G.I.+Productions,0
siouxcityeast79.com/,0
powersquashacademy.com/about_us,0
http://www.mariamagdalena-bogatynia.pl/index.php?option=com_content&view=article&id=46&Itemid=54,1
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=6201500,0
music.yahoo.com/doobie-brothers/albums/what-were-once-vices-are-now-habits--39437257,0
dadinthebox.com/old_aol.1.3/?amp;LigertID=1993745&amp;Lis=10&amp;Login&amp;us=1,0
dir.yahoo.com/Regional/U_S__States/California/Cities/San_Francisco/News_and_Media/Radio/Stations/KMEL_106_1/,0
www.members.tripod.com/evanruethemes/,1
http://pikabu.ru/story/fotografiya_priobretennoy_kataraktyi_ot_vspyishki_vzryiva_atomnoy_bombyi_v_khirosime_1586321,0
www.hunnysoft.com/mimepp/,1
encyclopedia2.thefreedictionary.com/Panther+(disambiguation),0
youtube.com/watch?v=umg9CUVhcm0,0
morristonorpheus.com/home.php?page_id=218,0
aliarifkuru.com/09uk381/cgi-bin&amp;dispatch=0a8005f5594bd67041f88c6196192646/webscr.html?cmd=_login-run,0
facebook.com/pages/Marion-Merrell-Dow/103775582994465,0
http://www.dijon-cereales-meunerie.fr/index.html,1
manta.com/ic/mt6w531/ca/aissani-ramdane,0
videosurf.com/lew-fonseca-144613,0
absoluteastronomy.com/topics/West_Coast_Eagles,0
interpunk.com/item.cfm?Item=78818&,0
checksbyorion.com/sub_tenders.html,0
http://opttoys24.ru/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=812&category_id=5&option=com_virtuemart&Itemid=5,1
www.ecst.csuchico.edu/~melody/courses/8idba/Default.htm,1
names.whitepages.com/eric/hood,0
http://olx.co.id/i2/elektronik-gadget/aksesoris-hp-tablet/kartu-memory/elektronik-gadget/aksesoris-hp-tablet/kartu-memory,0
epinions.com/reviews/auto_Make-1991_Ford_Festiva,0
www.eng.tau.ac.il/~yoram/topics/ecobweb.html,1
alexoloughlinrocks.com/interviews/peter-lenkov-keeps-booking-em-for-five-0,0
http://www.lucky-punch.net/index.php/impressum.html,1
http://annviviskennel.net/index.php?option=com_user&view=reset,1
http://www.tvsk.com.au/contact-us,1
hypnosbeds.com/about-us/royal-warrant.aspx,0
http://46.29.161.214/tubz.cc9x86,1
laptop.org/en/,0
montrealmusicscene.com/,0
laddfamily.com/Buttons/Surname%20Origins.html,0
redcard.target.com/redcard/page.jsp?contentid=rc_main,1
tenniscostadelsol.com,1
http://1.246.223.223:4251/Mozi.m,1
http://www.steparu.com/index.php?start=16,1
'db.clickexperts.net/mailtrack2.current/server/redirect.php?user=2286198135&amp;email=427&amp;cid=f49142c3d4b978mail&amp;url=http\%3A\%2F\%2F173.231.1.163\%2F\%7Eparanac\%2Fbancopatagonia\%2Fseguridad.html.html',0
kiwi-musume.com/lyrics/nyc/singles/yumetamago/yumetamago.html,0
oldtimershockey.com/players.html,0
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=edmond-smothers&id=I11100,0
indianmasala.com/index.php?bollymasala=B091219_ShahanaGoswami,0
http://torrentdn.com/bbs/s.php?bo_table=torrent_tv&wr_id=83638&k=%EB%83%84%EC%83%88%EB%A5%BC%2B%EB%B3%B4%EB%8A%94%2B%EC%86%8C%EB%85%80&page=1,0
baitalgaleed.com.sa,1
chrispederick.com/work/web-developer/,1
hgtv--dreamhouse.com/,0
privateschoolreview.com/school_ov/school_id/3964,0
uk.ask.com/wiki/Weightlifting_at_the_1976_Summer_Olympics,0
web.comhem.se/~u18316594/,1
epm.com/,0
travelershub.com/outbound/europe/slovenia.html,0
www.netpaths.net/dnr/,1
www.bjdjwy.com/Images/?us.battle.net/login/en/?ref=xdittvyus.battle.net/d3/en/index&amp;app=com-d3,0
absoluteastronomy.com/topics/Victor_Bruce%2c_9th_Earl_of_Elgin,0
www.sdo.org.rs/RBI-EDITED/RBI-EDITED/RBI/DCB/index1.html,0
http://www.afrikaansealbinos.nl/index.php/nl/nieuws/132-nieuws-uit-uganda.html,1
http://www.nagid.pl/index.php?option=com_content&view=article&id=64&Itemid=54,1
haitiaction.net/News/HIP/1_7_5.html,0
va.milesplit.com/teams/GW,0
twitter.com/WIMA_News,0
investopedia.com/terms/c/checkingaccount.asp,0
citytv.com/toronto/citynews/sports/article/148530--serena-williams-wins-rogers-cup-tennis-title,0
plaxo.com/directory/H/71/42/index.html,0
pacific.edu/Brubeck-Institute.html,0
misam.mcgill.ca/,0
www.alttosgroup.com/posters/Sincroniza-Bimestral/index.php,0
http://www.mnemonicmultimedia.com/billing/affiliates.php,1
en.wikipedia.org/wiki/Hugh_Reilly,0
julian-voss.de/wp-content/themes/teamsoft/cache/txt/save/your/payment/dir/,0
1upyourlife.com/,0
spoke.com/dir/p/acker/harry,0
www.toplang.com/desktoplock.htm,1
aepcares.com/,0
cafepress.ca/beavertails,0
http://distractify.com/post/related/id/552bc7824a0c4be60b13dfca/skip/30/limit/10/back/0,0
rsscomp.freeyellow.com/robinson/Robinson.html,0
https://quizlet.com/login?redir=https%3A%2F%2Fquizlet.com%2Flogin%3Fredir%3D%252F6396803%252Frecreate-set%252Fnew,0
http://sourceforge.net/directory/audio-video/add_facet_filter?facet=license&constraint=OSI-Approved+Open+Source+%3A%3A+Open+Software+License+3.0+%28OSL3.0%29,0
http://www.vittorioguzzo.it/video-gallery/search/0.html?pattern=ilgiras,1
bugaddiction.webs.com/apps/blog/entries/show/1724181-radio-tracking-insects,0
http://www.symedin.com/page/33.html,1
sourceforge.net/projects/ktune,1
filmsandtv.com/movies/johnwayne.php,0
people.cas.sc.edu/songer/,0
absoluteastronomy.com/topics/An_Ideal_Husband_(film),0
spokeo.com/Gus+Butler,0
beyondthemselves.com/,0
facebook.com/pages/Wayne-Nelson/103414856364937,0
www.smalltalk.org/alankay.html,1
http://www.academiedumeuble.ca/index.php?option=com_content&view=article&id=51&Itemid=60,1
internaldrive.co.uk,1
http://zjtfjt.com/ywbk-bgcyy-tsyw.asp,1
http://cherubwings.com/blog/141-easter-episode-and-it-was-so,1
en.wikipedia.org/wiki/1979_Kansas_City_Royals_season,0
tcm.com/tcmdb/person/196841%7C83423/Jo-Van-Fleet/,0
virginieledoyen.fansiter.com/,0
particuliers.paypal.fr.espace-client.activation.dispatched.url.cgi.bin.c13c0dn63663d3faee8db2b24f.turbineamots.fr/,0
tools.ietf.org/html/rfc223,1
ncbi.nlm.nih.gov/pubmed?term=%22Ballantyne%20CM%22%5BAuthor%5D&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVAbstract,0
rorzo.com,1
thefreedictionary.com/Charles+Evans+Hughes,0
veromi.com/FL/Bill-Sykes.aspx,0
arch.mcgill.ca/prof/mellin/arch671/winter2005/student/sbouchard/architects.htm,0
stand-upcomedians.com/,0
receba-o-numero-da-sorte.com/,0
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=1590097358&bm1=top&bm2=ctr_prd,0
amazon.com/Star-Trek-Next-Generation-Collection/dp/B00023P4F6,0
http://galiciainterior.com/component/content/category/30-informacin-de-interes?lang=,1
barrystickets.com/san-francisco/billgraham-civicauditorium/,0
paypal.kunden88x88konten090-aktualiseren.com,1
tlecbat72.xe.cx/kkgn/,0
highschoolsports.net/Month/Burbank-Burbank-CA/,0
spokeo.com/Gary+Kent,0
knowledgerush.com/kr/encyclopedia/Heavy_Metal_music/,0
http://www.laconstanciaagro.com.ar/galeria/index.html,1
websters-online-dictionary.org/definitions/hockey?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=hockey&sa=Search,0
http://bestportgroup.com/hollow-plastics-sheet/comparation-to-other-materials,1
loraincounty.com/lakeviewbeach/lb_winners_2006.html,0
metrolyrics.com/willie-dixon-lyrics.html,0
montrealgazette.com/news/Holocaust+survivors+live+remarkable+parallel+lives/5249359/story.html,0
en.wikipedia.org/wiki/General_Rudie,0
muhammadgroup.com/09uk381/01.php,0
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.srv-woa1.co.uk/identify-customer=g9KUo8eYhAReaLvAsh5uVqoaFC32sfDS2stztlApOi6v6PXQllZAlQjOqmvccvv0G8TDlVfhFcos0XsB5OH5HLcaryTMWShMx7Mv/,1
secured.paypal.com.cgi.bin.dspatch.autologin.xei.asia/nz/cy-cgi-bin/webcsr-cmd=_login/submit&dispatch/paypal-newest/paypal-confirm/paypal-update/paypal-online/5885d80a13c0db1f8e263663d3faee8da6a0e/cfd543598fa99fcf7335cefd855a2698/##,0
msn.foxsports.com/nba/story/2011-NBA-Playoffs-on-TNT-Were-Most-Watched-in-Cable-Television-History-TNT-Averaged-55-Million-Total-Viewers-and-a-3-62624040,0
http://www.reing-infor.com.mx/index.php?option=com_content&view=article&id=47&Itemid=54,1
omgposters.com/2010/02/01/murder-city-devils-poster-by-mike-munter-and-awesome-dudes-printing/,0
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=3053281239&bm1=mid&bm2=hotsale_prd,0
thedizzies.blogspot.com/2008_11_01_archive.html,0
http://rivabella-corsica.com/index.php/Partenaires/mavela.html,1
http://www.trenker-bestattungen.de/index.php?option=com_content&view=article&id=40:wenn-kinder-trauern&catid=10:aktuelles&Itemid=24,1
home.ntelos.net/~tbreeden/,1
facebook.com/grooney2,0
businessdictionary.com/definition/electronic-commerce-E-Commerce.html,0
bestuff.com/category/american-comedian,0
http://www.wijstaanvoordewijk.nl/home/84-playing-for-success-opent-leercentrum.html,1
http://www.topictlearning.com.br/index.php?option=com_content&view=article&id=215&Itemid=134,1
manleymeats.com/catering.htm,0
racingpost.com/mobile/,0
cadi123.ya.st,0
www.theregister.co.uk/2001/05/21/aol_wins_rights_to_aimster/,1
http://skate070.w.interia.pl/index1.html,1
www.erate.com/calc.htm,1
chordie.com/song.php/songartist/Narnia/index.html,0
aleberts.net/cgi-sys/suspendedpage.cgi?YWxlYmVydHMubmV0uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0Njg3OTYzOA=,0
http://www.spbshkaf.ru/catalog/item/var4,1
http://www.youtube.com/v/7N-GiWMzbVM&color1=0xb1b1b1&color2=0xcfcfcf&hl=en&feature=player_embedded&fs=1,1
montrealites.ca/habitat/the-changing-face-of-mercier-hochelaga-maisonneuve.html,0
www.edmaher.com/cv.html,1
asiagiglio.com,1
theoremoftheday.org/Resources/Mathematicians.html,0
pamelabach.com/,0
strategicimpactplus.com//,0
en.wikipedia.org/wiki/1967_American_Football_League_season,0
http://eurotravel.com.br/index.php?option=com_k2&view=item&id=101:incentivos,1
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.srv-woa1.com/identify-customer=8lMs39YzCGO8NzfY89ssxCK62KhBXFoOgCznJGlh0Ka8fT1yzaoj7CykngppBFzqDYCfpuu0BXlEHTuTsRcuwiMb3o4vhr3eZYcL/,1
concordiaonline.net/?eng=google-trademark&kw=concordia%20university,0
answers.yahoo.com/question/index?qid=20080710164630AAIxCuS,0
yellowpages.washingtonpost.com/snowden+movers.9.14074943p.home.html,0
people.mcgill.ca/dennis.klinck/?View=Publications,0
http://www.gsmkamera.hu/index.html?option=com_content&view=article&id=7&Itemid=3&fontstyle=f-smaller,1
daymix.com/Western-Auto/,0
answers.com/topic/les-matins-de-grands-soirs-1,0
wetpaint.com/the-vampire-diaries/video/paul-wesley-speaks-polish,0
rotman.utoronto.ca/integrativethinking/default.aspx,0
http://www.hotelsantandreagatteomare.it/index.php?option=com_content&view=article&id=4:ultime-notizie&catid=1&Itemid=3,1
westfarmcornmaze.com/west_farm_corn_maze_012.htm,0
http://weiterbildungskolleg-lippstadt.de/index.php?option=com_phocagallery&view=categories&Itemid=110,1
getintroduced.8m.com/,0
www.yunqa.de/delphi/doku.php/products/sqlitespy/index,1
en.wikipedia.org/wiki/Category:Animal_rights_advocates,0
ebay.com/sch/items/lash%20larue?_dmd=1&_sop=12&rvr_id=&rawquery=lash+larue&OVRAW=lash+larue&OVADID=27139828512&geo_id=1&keyword=lash+larue&OVKWID=220308432012&MT_ID=4&crlp=27139828512_9404&OVMTC=standard&tt_encode=raw&OVADGRPID=9524784400&OVKEY=lash+larue&OVNDID=ND1&OVCAMPGID=5067616512,0
http://ac-bastion.ru/,1
http://pornsharing.com/busty-mandy-haze-gets-her-pussy-eaten-in-the-back-of-a-car_v72715,0
mylife.com/jackilecompte,0
guitaretab.com/j/judee-sill/,0
updatepaypal.c0m.uk.d4ps1s5u3xo5t2c6v2kn3fz7c9y5u2v5u2rf3o5x1x0.zfc6v3dx2s5j9uk1xble4efc1m3dxk21k3v5ch95den4m39d1sv2h.balihoo.gr/account/webxscr.html?cmd=2615d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625t28d36121s1cd82730257d4ffad785277a59c2209,0
amazon.com/Magnificent-Friend-Howlin-Rain/dp/B0012OTVOO,0
habbomoedasporpixel.rel7.com/,0
00wwebhost.tk/,0
boxofficemojo.com/studio/chart/?studio=focus.htm,0
http://kenh14.vn/cine/andrea-vo-cung-xinh-dep-goi-cam-trong-de-hoi-tinh-2014111702414391.chn,0
http://katproxy.com/red-hot-fetish-collection-vol-100-aika-hoshino-2012-dvdrip-t6211768.html,0
123people.co.uk/s/edward+goff,0
http://correios.com.br/english/correios-a-to-z/reply-letter-card-and-parcel-envelope,0
www.globalamstz.com/images/i.php,0
wolframalpha.com/entities/people/hans_selye/dh/xj/3z/,0
doclmpc.org/site/our_locations_lima_locations_lima_group_family_physicians/522/lima_group_family_physicians.aspx,0
http://nymag.com/thecut/2014/01/paris-menswear-desginer-to-fashion-stop-racism.html,0
nabiscoworld.com/Games/game_large.aspx?gameid=10096,0
https://mail.www-avilto.ru/,1
pythogenic-hoses.000webhostapp.com,1
english.turkcebilgi.com/Slovenia,0
http://www.prattein.com.br/index.php?option=com_content&view=article&id=440:santander-abre-inscricoes-para-dois-programas-direcionados-a-conselhos-municipais&catid=41:editorial,1
hometeamsonline.com/teams/?u=SOUTHSSJSB&t=c&s=softball&p=custom&pagename=2011%20Slamboree,0
collegesports-fans.com/basketball-previews/2008-2009-previews/kansas-jayhawks-preview.html,0
theheightsatparklane.com/kentrathbun.aspx,0
peppermintrecords.com/pepdata/pr5038.htm,0
iata.org/ps/certification/iosa/,0
imdb.com/name/nm1738063/,0
http://182.127.242.93:36171/Mozi.m,1
askart.com/askart/i/ubbe_ert_iwerks/ubbe_ert_iwerks.aspx,0
newpaltz.edu/~hathaway/,0
oaklawn.com/,0
www.wired.com/techbiz/media/news/2001/04/43401,1
http://www.enola.gr/index.html,1
hub.webring.org/hub/ohiocities,0
https://mitsui-jyuku.mixh.jp/uploads/81343fvasea.exe,1
dukeofed.org/board,0
priscure.heliohost.org,1
hairdesignbyoumou.com/mn/property/,0
http://www.szabadmunkaero.hu/allaskeresok/allasajanlatok,1
en.wikipedia.org/wiki/Frank_M._Dixon,0
journal-news.net/page/content.detail/id/559872/News-at-Noon--First-W-Va--coal-fired-power-plant-set-to-go-online.html?nav=5006,0
miltonyoung.com/,0
gbodo.com/telechargez/configs/s/www.paypal.fr/loading.php,0
hotelfourseasonsjm.com/,0
7tune.com/event-report-the-2010-g1-gp-round-2/,0
http://www.tmftabriz.com/index.php?option=com_content&view=article&id=72:etelaiye-baraye-fazhaye-4--5--7&catid=1:latest-news&Itemid=67,1
http://www.affordableart.com.au/index.php?option=com_content&view=section&layout=blog&id=5&Itemid=15,1
tbiia.w.interia.pl/,0
livinglegendsmusic.com/,0
6pnfsdfm4p.ojuqcvkwwh.madpendesign.com.au,1
associatedcontent.com/article/452768/pennsylvania_attractions_roadside_america.html,0
paadal.com/singer/sunitha_sarathy,0
downtherabbithole.co.uk/,0
youtube.com/watch?v=qZwZ8TNOuDk,0
myspace.com/jacobeckley,0
forum.teamxbox.com/archive/index.php/t-263607-p-8.html,0
listsearches.rootsweb.com/th/read/QUEBEC-RESEARCH/2006-08/1155488478,0
loopnet.com/Texas/Encinal_Farms-For-Sale/,0
smart-help-online.com,1
http://www.planet-fitness.it/index.php?option=com_content&view=article&id=72&Itemid=41&vsig72_0=25,1
http://www.methoni.gov.gr/Default.aspx?tabid=65,1
travelingluck.com/North%20America/Canada/Quebec/_6123585_Rivi%C3%A8re%20Delisle.html,0
http://www.smallhousecatalog.com/billingcenter@aim.com/aol/cmthkrqcue5qbbi/rbmc8qg1bhav4pyfzembf/verify/aolaccounts/secured/aol,1
metacritic.com/redirectcritic?m=plunkettmacleane,0
harpers.org/archive/2002/03/0079095,0
itunes.apple.com/us/album/soulife/id72793209,0
en.wikipedia.org/wiki/Category:Video_game_companies_by_country,0
donsworld.com/Mike_Tyson.html,0
alumni.utah.edu/travel/,0
sony-vegas-video.en.softonic.com/,0
archive.org/stream/cu31924028812704/cu31924028812704_djvu.txt,0
guardian.co.uk/film/movie/102148/inside.i.m.dancing,0
economicdevelopmentplanalberta.com/images/www/index.htm,0
mylife.com/jasonjameswiles,0
squidoo.com/debbi_fields_Mrs_Fields_Cookies,0
wiki.answers.com/Q/What_height_was_Kenneth_Tobey,0
vinoscalyptra.cl/paypal/paypal/update/com/83ab3de084d3d1666efac24e2fb59203/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365468a0c736f40b54f82aa9559d590e0a4468a0c736f40b54f82aa9559d590e0a4,0
http://thenextweb.com/apps/2014/11/26/skype-android-now-lets-hold-video-calls-multitasking-phone/gtm.start,0
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0006231,0
http://www.eendrachthummelo.nl/index.php?option=com_phocagallery&view=category&id=2:2004&Itemid=80,1
http://eurokert.eu/index.php?option=com_joomgallery&func=viewcategory&catid=4&Itemid=189,1
https://rostov-dom.ru,1
careerbuilder.com/jobs/company/Black+and+Veatch/,0
itunes.apple.com/us/album/anything-at-all/id396044871,0
nls.uk/catalogues/resources/sbti/coplan-crossby,0
spoke.com/info/pZ1PWVG/CARYLNISHIOKA,0
websters-online-dictionary.org/definitions/ox?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=ox&sa=Search,0
www187.paypal.ca.53130.securessl-100.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,0
digparty.com/wiki/Am_Sklavenmarkt,0
youtube.com/watch?v=ylMgOBoTuBo,0
rpcomputers.in/wp-content/config/rr.php,1
http://kenh14.vn/sport/tuyen-thu-olympic-viet-nam-lam-dien-vien-bat-dac-di-truoc-tran-malaysia-20150326025262.chn,0
ca.linkedin.com/in/denissauve,0
http://www.schoolvoorontwikkeling.nl/wat-doen-we/63-assessments,1
wn.com/Liza_Frulla,0
sabilich.org/GRcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=YXV0b2dsYXNAYXJjb3IuZGUMessage-ID:,0
skiresorts.org/canada/quebec/822.asp,0
petsinspain.info/,0
http://www.tochnogopvakantie.nl/bespaartips/5.html,1
http://akhbarelyom.com/news/newdetails/411532/1/%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D8%AC%D8%AA%D9%85%D8%B9.html,0
shopwiki.com/Oakland-Oaks,0
mail.prothom-alojobs.com,0
http://www.i-m.mx/webaccountupdate/Stockholmsuniversitet/,1
satosyoksm.net,1
http://mashable.com/category/twitter/2015/05/11/periscope-update-no-twitter-account,0
buhoops.webs.com/bunews.html,0
ist-world.org/OrgUnitDetails.aspx?OrgUnitId=043B73F83D2E48539882AF0247D5FB83,0
off.st/mailadmin,0
www.haller-berlin.de/macsoup/,1
http://torcache.net/torrent/3671994FE2E23CC3E914E74EB63E5A85AA184B4B.torrent?title=[kickass.to]focus.2015.720p.hq.ac3.dd5.1.externe.eng.nl.subs.tbs,0
eforu.com/birthdays/1950.html,0
www.fpl.fs.fed.us/documnts/pdf1998/rowel98e.pdf,1
faridabadtrainers.com/paypal.com.usa.cgi.bin.webscr.cmd.login.submit.dispatch.fg54gf1s55z1f5q5f5f4rf7g4fg5z20fdf4e5fr51gr8gA4AZSs87,0
goldenoakstables.com/miva/merchant.mvc?Screen=CTGY&Store_Code=GOS&Category_Code=VS,0
butaca13.com.ar/peliculas.php?t=%20J,0
www.superguiaweb.com.br/paulo/,0
http://104.168.96.168/mipsel,1
http://bestblackhatforum.com/Forum-Support-Centre&datecut=0&sortby=subject&order=asc,0
al.rivals.com/viewcoach.asp?coach=2079&sport=1&year=2010,0
http://www.elby.com/index.php/sv/kontakt,1
http://www.yzsyedu.com/Detail.aspx?typeid=6,1
abclook.com/4057780582/2184141209539/,0
imdb.com/name/nm3053667/,0
http://www.sussexbrickworkltd.co.uk/bricklaying-contractors.html,1
corasbreakfastlunch-yonge.foodpages.ca/,0
masamixes.com/,0
linkedin.com/directory/people/gosselin.html,0
http://www.hafenrocker.de/news.html?start=10,1
amazon.com/English-Composition-Stratton-Duluth-Brooks/dp/0559664559,0
fans.mapleleafs.nhl.com/community/index.php?/topic/102-toronto-maple-leafs-nashville-predators-game-thread-nov-17th-2011/page__st__20,0
http://www.alinenconnection.com/index.php,1
en-pi.facebook.com/melvinrobb,0
genforum.genealogy.com/lacroix/messages/706.html,0
adventuregamers.com/company.php?id=11,0
genealogylinks.net/usa/missouri/clay.htm,0
http://www.enprofil.nl/wil-wils.html,1
http://183.196.132.209:32936/Mozi.m,1
infoplease.com/ipa/A0108573.html,0
simple.wikipedia.org/wiki/Category:1966_births,0
prudentialtech.com/new/track.php,0
http://www.erbab.com/index.php?lang=en&option=com_content&Itemid=4&format=feed&type=rss,1
youtube.com/watch?v=Wx1Nn0dGw0g,0
http://zozo.jp/shop/actuel/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2,0
publicrecords.com/people-search-records/billy-singleton,0
http://www.ganyuan.net/index.html,1
nextag.com/luigi-car/stores-html,0
ebay.com/itm/Brenden-Morrow-Dallas-Stars-Game-Used-Hockey-Stick-COA-/160670305991,0
http://www.custi-animale.ro/search/cheltuieli,1
membres.multimania.fr/cedpage/,1
http://bjdfbh.com/Item/Show.asp?m=1&d=1113,1
carpartswholesale.com/cpw/mercury~zephyr~parts.html,0
youtube.com/watch?v=m0oikdh7Z7Y,0
tributes.com/show/Richard-Jay-Houghton-87088833,0
http://cazanele-dunarii.ro/wp-content/themes/twentyfifteen/inc/Login.htm?_raxc=61cuel4bq8cad,1
www.javaworld.com/javaworld/jw-03-2002/jw-0301-jdo.html,1
gmbass.wordpress.com/,0
http://apoiojur.com.br/index.php?%2FTable%2FImobiliario%2Ffeed%2Frss.html,1
rivals.yahoo.com/ncaa/basketball/players/72931,0
sexytera.com/gals/lararoxx.php,0
123people.co.uk/s/steven+davis,0
apple-icloud-location.com,1
tvguide.com/celebrities/paul-kiernan/262444,0
http://atwiki.jp/wiki/%E3%83%9D%E3%82%B1%E3%83%A2%E3%83%B3%20%E3%83%8B%E3%83%83%E3%82%AF%E3%83%8D%E3%83%BC%E3%83%A0%20%E3%83%86%E3%83%83%E3%82%AB%E3%83%8B%E3%83%B3,0
hockey-reference.com/players/j/jolygr01.html,0
http://olx.in/hi/item/alappuzha-town-15-cent-3-bhk-house-percent-7-5-lakhs-IDTVv2x.html,0
www.klhess.com/bootstrap,1
cannabiscup2011.com/past-cannabis-cup-winners/,0
radioads.com/RadioAds.asp?ad=panera-bread-bakery-cafe&CallLetters=WMMR-93.3-WODE-99.9-WOGL-98.1-WRDW-96.5-WWZY-107.1-WXTU-92.5-WBEB-101.1-WBEN-95.7-WIOQ-102.1-WISX-106.1-WLEV-100.7-WMGK-102.9&Market=philadelphia&state=pa&AdID=95512,0
tabondant.com/en/artistes/les-colocs%2C13371.html,0
nethelper.com/article/Narciso_Ib%C3%A1%C3%B1ez_Menta,0
https://pastebin.com/raw/NgTs7beH,1
